Name;Points;meanX;meanY;meanZ;SF#1 name;SF#1 valid values;SF#1 mean;SF#1 std.dev.;SF#1 sum;SF#2 name;SF#2 valid values;SF#2 mean;SF#2 std.dev.;SF#2 sum;SF#3 name;SF#3 valid values;SF#3 mean;SF#3 std.dev.;SF#3 sum;SF#4 name;SF#4 valid values;SF#4 mean;SF#4 std.dev.;SF#4 sum;SF#5 name;SF#5 valid values;SF#5 mean;SF#5 std.dev.;SF#5 sum;SF#6 name;SF#6 valid values;SF#6 mean;SF#6 std.dev.;SF#6 sum;SF#7 name;SF#7 valid values;SF#7 mean;SF#7 std.dev.;SF#7 sum;SF#8 name;SF#8 valid values;SF#8 mean;SF#8 std.dev.;SF#8 sum;SF#9 name;SF#9 valid values;SF#9 mean;SF#9 std.dev.;SF#9 sum;SF#10 name;SF#10 valid values;SF#10 mean;SF#10 std.dev.;SF#10 sum;SF#11 name;SF#11 valid values;SF#11 mean;SF#11 std.dev.;SF#11 sum;SF#12 name;SF#12 valid values;SF#12 mean;SF#12 std.dev.;SF#12 sum;SF#13 name;SF#13 valid values;SF#13 mean;SF#13 std.dev.;SF#13 sum;SF#14 name;SF#14 valid values;SF#14 mean;SF#14 std.dev.;SF#14 sum;
Vertical_M3C2 - Cloud_CC#2893;36;2904.94;2359.6;549.853;M3C2 distance;36;0.747466;0.450805;26.9088;distance uncertainty;36;0.735457;0.0835011;26.4765;significant change;36;0.472222;0.499228;17;STD_cloud2;36;0.837638;0.225753;30.155;STD_cloud1;36;0.843717;0.116231;30.3738;Npoints_cloud2;36;367.778;74.059;13240;Npoints_cloud1;36;19.4722;6.71022;701;Npoints cloud1 3D;36;15.7222;5.72815;566;Npoints cloud2 3D;36;310.556;66.9836;11180;STD cloud1 3D;36;0.151329;0.0452672;5.44786;STD cloud2 3D;36;0.290458;0.0404449;10.4565;significant change 3D;36;1;0;36;distance uncertainty 3D;36;0.420894;0.0269136;15.1522;M3C2 distance 3D;36;0.577503;0.10827;20.7901;
Vertical_M3C2 - Cloud_CC#2895;57;3261.56;2406.19;549.742;M3C2 distance;57;0.61377;0.197424;34.9849;distance uncertainty;57;0.727099;0.0517669;41.4447;significant change;57;0.210526;0.407682;12;STD_cloud2;57;1.08962;0.113451;62.1085;STD_cloud1;57;1.06392;0.113524;60.6435;Npoints_cloud2;57;134.947;26.1309;7692;Npoints_cloud1;57;37.807;8.61545;2155;Npoints cloud1 3D;57;28.4737;7.25502;1623;Npoints cloud2 3D;57;100.772;23.1221;5744;STD cloud1 3D;57;0.123621;0.0280445;7.04638;STD cloud2 3D;57;0.124082;0.0278488;7.07267;significant change 3D;57;1;0;57;distance uncertainty 3D;57;0.385827;0.00913115;21.9921;M3C2 distance 3D;57;0.435879;0.0357531;24.8451;
Vertical_M3C2 - Cloud_CC#2896;24;3184.58;2639.23;551.258;M3C2 distance;24;0.536599;0.350993;12.8784;distance uncertainty;24;1.07086;0.136834;25.7007;significant change;24;0;0;0;STD_cloud2;24;1.18508;0.169457;28.442;STD_cloud1;24;1.16858;0.227484;28.0458;Npoints_cloud2;24;197.833;32.9844;4748;Npoints_cloud1;24;10.375;2.15663;249;Npoints cloud1 3D;24;7.5;1.70783;180;Npoints cloud2 3D;24;144.917;30.3204;3478;STD cloud1 3D;24;0.137243;0.0386105;3.29383;STD cloud2 3D;24;0.152882;0.0399649;3.66918;significant change 3D;24;1;0;24;distance uncertainty 3D;24;0.437025;0.0315109;10.4886;M3C2 distance 3D;24;0.476639;0.0586407;11.4393;
Vertical_M3C2 - Cloud_CC#2916;190;1186.29;1316.34;555.857;M3C2 distance;190;0.596765;0.180822;113.385;distance uncertainty;190;0.581984;0.0282789;110.577;significant change;190;0.5;0.5;95;STD_cloud2;190;1.11567;0.157299;211.977;STD_cloud1;190;1.11301;0.115104;211.473;Npoints_cloud2;190;212.721;15.7357;40417;Npoints_cloud1;190;122.079;8.34134;23195;Npoints cloud1 3D;190;92.1737;8.60088;17513;Npoints cloud2 3D;190;159.053;17.639;30220;STD cloud1 3D;190;0.12953;0.0315971;24.6107;STD cloud2 3D;190;0.103424;0.0294427;19.6505;significant change 3D;190;1;0;190;distance uncertainty 3D;190;0.364494;0.00773849;69.2538;M3C2 distance 3D;190;0.464206;0.085013;88.1992;
Vertical_M3C2 - Cloud_CC#2921;68;2121.12;2290.86;550.303;M3C2 distance;65;1.19816;0.71546;77.8805;distance uncertainty;42;0.93945;0.333541;39.4569;significant change;68;0.455882;0.49805;31;STD_cloud2;68;1.00264;0.417669;68.1798;STD_cloud1;65;0.75362;0.506624;48.9853;Npoints_cloud2;68;141.029;61.2514;9590;Npoints_cloud1;68;5.30882;2.77731;361;Npoints cloud1 3D;68;12.4118;8.01145;844;Npoints cloud2 3D;68;564;654.475;38352;STD cloud1 3D;68;0.573683;0.478026;39.0104;STD cloud2 3D;68;1.54906;2.59715;105.336;significant change 3D;68;1;0;68;distance uncertainty 3D;68;0.660302;0.19905;44.9005;M3C2 distance 3D;68;2.25427;3.7439;153.29;
Vertical_M3C2 - Cloud_CC#2942;52;939.138;727.619;555.361;M3C2 distance;51;1.31429;0.908659;67.0288;distance uncertainty;37;1.01767;0.303835;37.6539;significant change;52;0.365385;0.481538;19;STD_cloud2;52;0.982138;0.437844;51.0712;STD_cloud1;51;0.688778;0.46269;35.1277;Npoints_cloud2;52;19.5577;5.81581;1017;Npoints_cloud1;52;8.25;5.87653;429;Npoints cloud1 3D;52;16.4231;12.4921;854;Npoints cloud2 3D;52;33.5962;25.9528;1747;STD cloud1 3D;52;0.424371;0.198946;22.0673;STD cloud2 3D;52;0.512572;0.198935;26.6538;significant change 3D;52;1;0;52;distance uncertainty 3D;52;0.641766;0.106533;33.3718;M3C2 distance 3D;52;1.05061;0.345911;54.6318;
Vertical_M3C2 - Cloud_CC#2945;50;1005.36;904.01;551.592;M3C2 distance;50;0.423665;0.0593144;21.1833;distance uncertainty;50;0.415264;0.0185079;20.7632;significant change;50;0.62;0.485386;31;STD_cloud2;50;0.332027;0.06678;16.6013;STD_cloud1;50;0.333848;0.106875;16.6924;Npoints_cloud2;50;219.88;19.0742;10994;Npoints_cloud1;50;88.16;15.2805;4408;Npoints cloud1 3D;50;85.56;14.5054;4278;Npoints cloud2 3D;50;213.5;16.3808;10675;STD cloud1 3D;50;0.165041;0.042783;8.25207;STD cloud2 3D;50;0.136203;0.0575051;6.81013;significant change 3D;50;1;0;50;distance uncertainty 3D;50;0.373618;0.00843808;18.6809;M3C2 distance 3D;50;0.426937;0.0453222;21.3468;
Vertical_M3C2 - Cloud_CC#2948;200;917.13;981.19;562.977;M3C2 distance;200;1.11593;0.5095;223.185;distance uncertainty;200;0.593001;0.0348389;118.6;significant change;200;0.885;0.319022;177;STD_cloud2;200;0.957396;0.0987371;191.479;STD_cloud1;200;1.18742;0.200687;237.483;Npoints_cloud2;200;212.67;24.4526;42534;Npoints_cloud1;200;108.365;16.2072;21673;Npoints cloud1 3D;200;85.15;13.1033;17030;Npoints cloud2 3D;200;170.44;20.1712;34088;STD cloud1 3D;200;0.507379;0.152221;101.476;STD cloud2 3D;200;0.139058;0.0903784;27.8115;significant change 3D;200;1;0;200;distance uncertainty 3D;200;0.445065;0.0324264;89.013;M3C2 distance 3D;200;0.925174;0.36694;185.035;
Vertical_M3C2 - Cloud_CC#2954;22;1076.58;1664.99;551.66;M3C2 distance;17;-0.135221;0.804739;-2.29876;distance uncertainty;11;0.946156;0.117933;10.4077;significant change;22;0.0454545;0.208299;1;STD_cloud2;22;1.16413;0.143749;25.6108;STD_cloud1;17;0.85929;0.502541;14.6079;Npoints_cloud2;22;189.545;19.9493;4170;Npoints_cloud1;22;9.27273;9.36231;204;Npoints cloud1 3D;22;14.9545;6.16056;329;Npoints cloud2 3D;22;372.409;210.74;8193;STD cloud1 3D;22;0.322146;0.166262;7.08722;STD cloud2 3D;22;0.365175;0.163288;8.03384;significant change 3D;22;1;0;22;distance uncertainty 3D;22;0.509546;0.090591;11.21;M3C2 distance 3D;22;0.700211;0.259703;15.4046;
Vertical_M3C2 - Cloud_CC#2972;540;917.323;628.637;571.005;M3C2 distance;540;0.75346;0.416527;406.868;distance uncertainty;540;0.652504;0.0859744;352.352;significant change;540;0.542593;0.498183;293;STD_cloud2;540;1.11171;0.215536;600.325;STD_cloud1;540;1.09667;0.239085;592.202;Npoints_cloud2;540;193.15;62.3671;104301;Npoints_cloud1;540;70.3093;24.2238;37967;Npoints cloud1 3D;540;52.9148;19.8625;28574;Npoints cloud2 3D;540;145.567;52.0302;78606;STD cloud1 3D;540;0.204588;0.0722696;110.478;STD cloud2 3D;540;0.124839;0.0497421;67.4132;significant change 3D;540;1;0;540;distance uncertainty 3D;540;0.396703;0.0234107;214.22;M3C2 distance 3D;540;0.567085;0.144687;306.226;
Vertical_M3C2 - Cloud_CC#2975;44;894.58;698.577;556.44;M3C2 distance;42;2.55964;1.07612;107.505;distance uncertainty;16;1.57053;0.324906;25.1285;significant change;44;0.295455;0.456247;13;STD_cloud2;44;1.3492;0.449726;59.3649;STD_cloud1;42;0.763092;0.693437;32.0498;Npoints_cloud2;44;12.5682;7.87227;553;Npoints_cloud1;44;3.97727;3.78687;175;Npoints cloud1 3D;44;16.25;10.5854;715;Npoints cloud2 3D;44;30.8864;14.6353;1359;STD cloud1 3D;44;0.615139;0.30138;27.0661;STD cloud2 3D;44;0.646462;0.237864;28.4443;significant change 3D;44;1;0;44;distance uncertainty 3D;44;0.769011;0.138719;33.8365;M3C2 distance 3D;44;1.37635;0.405235;60.5596;
Vertical_M3C2 - Cloud_CC#2980;48;1004.23;1418.66;557.023;M3C2 distance;48;0.520006;0.15845;24.9603;distance uncertainty;48;0.620495;0.0212624;29.7838;significant change;48;0.291667;0.45453;14;STD_cloud2;48;0.90947;0.0610421;43.6546;STD_cloud1;48;0.911503;0.0695874;43.7522;Npoints_cloud2;48;148.875;18.3117;7146;Npoints_cloud1;48;53.1875;6.9091;2553;Npoints cloud1 3D;48;42.125;6.13265;2022;Npoints cloud2 3D;48;120.313;14.9752;5775;STD cloud1 3D;48;0.114483;0.0165151;5.49519;STD cloud2 3D;48;0.0818582;0.0254911;3.92919;significant change 3D;48;1;0;48;distance uncertainty 3D;48;0.371294;0.00507399;17.8221;M3C2 distance 3D;48;0.409851;0.0309945;19.6728;
Vertical_M3C2 - Cloud_CC#2989;184;3179.08;2366.45;558.233;M3C2 distance;184;0.698422;0.409608;128.51;distance uncertainty;184;0.7027;0.107547;129.297;significant change;184;0.472826;0.499261;87;STD_cloud2;184;1.04138;0.185941;191.614;STD_cloud1;184;0.993209;0.208311;182.751;Npoints_cloud2;184;149.196;47.5819;27452;Npoints_cloud1;184;39.4076;10.8122;7251;Npoints cloud1 3D;184;30.7772;9.58312;5663;Npoints cloud2 3D;184;115.239;37.632;21204;STD cloud1 3D;184;0.178054;0.05732;32.762;STD cloud2 3D;184;0.145774;0.0737918;26.8225;significant change 3D;184;1;0;184;distance uncertainty 3D;184;0.408747;0.0402218;75.2095;M3C2 distance 3D;184;0.543156;0.147517;99.9408;
Vertical_M3C2 - Cloud_CC#2997;177;3271.56;2690.42;558.528;M3C2 distance;177;0.622999;0.238569;110.271;distance uncertainty;177;0.798666;0.0627651;141.364;significant change;177;0.135593;0.342356;24;STD_cloud2;177;0.942078;0.105679;166.748;STD_cloud1;177;0.939564;0.111632;166.303;Npoints_cloud2;177;261.723;21.3832;46325;Npoints_cloud1;177;16.9887;2.59941;3007;Npoints cloud1 3D;177;13.4859;2.40787;2387;Npoints cloud2 3D;177;209.333;24.0596;37052;STD cloud1 3D;177;0.114809;0.03718;20.3211;STD cloud2 3D;177;0.0960898;0.0436621;17.0079;significant change 3D;177;1;0;177;distance uncertainty 3D;177;0.396914;0.0227385;70.2537;M3C2 distance 3D;177;0.446812;0.0529301;79.0856;
Vertical_M3C2 - Cloud_CC#3002;22943;612.899;585.082;594.11;M3C2 distance;22938;1.26025;0.944799;28907.5;distance uncertainty;22908;0.556965;0.0874135;12759;significant change;22943;0.854683;0.35242;19609;STD_cloud2;22943;0.802549;0.264978;18412.9;STD_cloud1;22938;0.808355;0.269017;18542;Npoints_cloud2;22943;166.799;62.3099;3.82686e+06;Npoints_cloud1;22943;88.32;29.4533;2.02633e+06;Npoints cloud1 3D;22943;74.92;26.3298;1.71889e+06;Npoints cloud2 3D;22943;142.944;62.3248;3.27955e+06;STD cloud1 3D;22943;0.24392;0.156227;5596.26;STD cloud2 3D;22943;0.158781;0.169666;3642.92;significant change 3D;22943;1;0;22943;distance uncertainty 3D;22943;0.400365;0.042014;9185.57;M3C2 distance 3D;22943;1.08438;0.820354;24878.8;
Vertical_M3C2 - Cloud_CC#3009;41;1028.19;895.106;556.348;M3C2 distance;41;0.562511;0.144944;23.0629;distance uncertainty;41;0.53229;0.0129308;21.8239;significant change;41;0.682927;0.465336;28;STD_cloud2;41;0.790392;0.0695019;32.4061;STD_cloud1;41;0.803969;0.0787898;32.9627;Npoints_cloud2;41;192.732;9.8897;7902;Npoints_cloud1;41;93.5854;9.80785;3837;Npoints cloud1 3D;41;79.0976;9.76506;3243;Npoints cloud2 3D;41;163.439;11.639;6701;STD cloud1 3D;41;0.128371;0.0197823;5.2632;STD cloud2 3D;41;0.0973368;0.0277644;3.99081;significant change 3D;41;1;0;41;distance uncertainty 3D;41;0.365845;0.00304931;14.9996;M3C2 distance 3D;41;0.456796;0.061429;18.7286;
Vertical_M3C2 - Cloud_CC#3010;31;1163.19;1264.87;556.788;M3C2 distance;31;0.445698;0.0665656;13.8167;distance uncertainty;31;0.522021;0.00714348;16.1827;significant change;31;0.129032;0.335236;4;STD_cloud2;31;0.903144;0.0389026;27.9975;STD_cloud1;31;0.897427;0.0518753;27.8202;Npoints_cloud2;31;255.387;8.55599;7917;Npoints_cloud1;31;132.839;9.57516;4118;Npoints cloud1 3D;31;108.645;7.92932;3368;Npoints cloud2 3D;31;207.355;7.52865;6428;STD cloud1 3D;31;0.1054;0.0202114;3.26741;STD cloud2 3D;31;0.0918116;0.0105328;2.84616;significant change 3D;31;1;0;31;distance uncertainty 3D;31;0.356785;0.00360595;11.0603;M3C2 distance 3D;31;0.388904;0.0197888;12.056;
Vertical_M3C2 - Cloud_CC#3011;26;1025.46;1405.31;557.379;M3C2 distance;26;0.775995;0.425852;20.1759;distance uncertainty;26;0.77357;0.0626564;20.1128;significant change;26;0.461538;0.498519;12;STD_cloud2;26;1.08675;0.109946;28.2554;STD_cloud1;26;1.00604;0.16244;26.1572;Npoints_cloud2;26;74.6923;18.123;1942;Npoints_cloud1;26;32.7692;10.9801;852;Npoints cloud1 3D;26;24.0385;9.65354;625;Npoints cloud2 3D;26;55.0385;15.2781;1431;STD cloud1 3D;26;0.125633;0.019163;3.26645;STD cloud2 3D;26;0.0892959;0.0122219;2.32169;significant change 3D;26;1;0;26;distance uncertainty 3D;26;0.392298;0.0131705;10.1997;M3C2 distance 3D;26;0.43583;0.0321983;11.3316;
Vertical_M3C2 - Cloud_CC#3018;142;2463.59;1837.74;558.646;M3C2 distance;142;0.493277;0.15514;70.0454;distance uncertainty;142;0.515101;0.036679;73.1443;significant change;142;0.464789;0.498759;66;STD_cloud2;142;0.70155;0.125547;99.62;STD_cloud1;142;0.703201;0.132107;99.8546;Npoints_cloud2;142;288.782;44.7662;41007;Npoints_cloud1;142;74.4366;12.9204;10570;Npoints cloud1 3D;142;64.662;12.586;9182;Npoints cloud2 3D;142;253.014;44.6394;35928;STD cloud1 3D;142;0.129589;0.0224269;18.4017;STD cloud2 3D;142;0.120156;0.0212904;17.0622;significant change 3D;142;1;0;142;distance uncertainty 3D;142;0.368781;0.00639943;52.3669;M3C2 distance 3D;142;0.434336;0.0487427;61.6758;
Vertical_M3C2 - Cloud_CC#3022;45;3216.51;2401.15;558.845;M3C2 distance;45;0.592363;0.412164;26.6564;distance uncertainty;45;0.740408;0.072685;33.3183;significant change;45;0.288889;0.453246;13;STD_cloud2;45;0.930592;0.233802;41.8766;STD_cloud1;45;0.950413;0.149527;42.7686;Npoints_cloud2;45;118.511;45.8542;5333;Npoints_cloud1;45;28.0889;7.48279;1264;Npoints cloud1 3D;45;22.8667;6.83325;1029;Npoints cloud2 3D;45;97.5556;41.8466;4390;STD cloud1 3D;45;0.202115;0.0660545;9.09516;STD cloud2 3D;45;0.282196;0.0661412;12.6988;significant change 3D;45;1;0;45;distance uncertainty 3D;45;0.44012;0.0215008;19.8054;M3C2 distance 3D;45;0.590078;0.112011;26.5535;
Vertical_M3C2 - Cloud_CC#3032;65;1399.83;738.381;558.876;M3C2 distance;65;1.09311;0.509464;71.0525;distance uncertainty;65;0.618116;0.0952237;40.1775;significant change;65;0.846154;0.360801;55;STD_cloud2;65;0.786462;0.234037;51.1201;STD_cloud1;65;0.494256;0.17917;32.1266;Npoints_cloud2;65;102.646;16.8518;6672;Npoints_cloud1;65;21.7385;10.3571;1413;Npoints cloud1 3D;65;19.3692;9.65492;1259;Npoints cloud2 3D;65;91.9231;16.4806;5975;STD cloud1 3D;65;0.270114;0.125816;17.5574;STD cloud2 3D;65;0.497917;0.086386;32.3646;significant change 3D;65;1;0;65;distance uncertainty 3D;65;0.507944;0.0594725;33.0164;M3C2 distance 3D;65;0.981052;0.469105;63.7683;
Vertical_M3C2 - Cloud_CC#3034;86;1047.87;901.152;558.746;M3C2 distance;86;0.656967;0.169827;56.4991;distance uncertainty;86;0.4969;0.026147;42.7334;significant change;86;0.825581;0.379469;71;STD_cloud2;86;0.644778;0.143204;55.4509;STD_cloud1;86;0.641802;0.165582;55.195;Npoints_cloud2;86;180.395;12.6668;15514;Npoints_cloud1;86;92.6628;11.9734;7969;Npoints cloud1 3D;86;83.1744;10.8298;7153;Npoints cloud2 3D;86;160.616;8.22668;13813;STD cloud1 3D;86;0.208869;0.0419811;17.9627;STD cloud2 3D;86;0.116989;0.0298062;10.061;significant change 3D;86;1;0;86;distance uncertainty 3D;86;0.382068;0.00938942;32.8579;M3C2 distance 3D;86;0.627422;0.16965;53.9583;
Vertical_M3C2 - Cloud_CC#3039;43;2223.23;1751.79;562.425;M3C2 distance;43;0.743381;1.04818;31.9654;distance uncertainty;38;0.957622;0.275421;36.3897;significant change;43;0.325581;0.468592;14;STD_cloud2;43;1.72754;0.213792;74.2844;STD_cloud1;43;1.36982;0.448496;58.9023;Npoints_cloud2;43;136.163;67.8137;5855;Npoints_cloud1;43;40.4651;32.6947;1740;Npoints cloud1 3D;43;48.9535;38.7406;2105;Npoints cloud2 3D;43;192.186;344.681;8264;STD cloud1 3D;43;0.545846;0.78717;23.4714;STD cloud2 3D;43;0.600366;1.12872;25.8157;significant change 3D;43;1;0;43;distance uncertainty 3D;43;0.496227;0.117602;21.3377;M3C2 distance 3D;43;0.715873;0.690674;30.7825;
Vertical_M3C2 - Cloud_CC#3042;79;2295.87;1809.72;566.639;M3C2 distance;76;1.27916;0.865115;97.2163;distance uncertainty;64;0.9144;0.233808;58.5216;significant change;79;0.481013;0.499639;38;STD_cloud2;79;1.13247;0.308296;89.4653;STD_cloud1;76;0.838792;0.44939;63.7482;Npoints_cloud2;79;228.696;157.567;18067;Npoints_cloud1;79;10.4684;6.13732;827;Npoints cloud1 3D;79;17.1266;13.9759;1353;Npoints cloud2 3D;79;272.43;247.554;21522;STD cloud1 3D;79;0.455195;0.333727;35.9604;STD cloud2 3D;79;0.266413;0.264223;21.0466;significant change 3D;79;1;0;79;distance uncertainty 3D;79;0.559172;0.102927;44.1746;M3C2 distance 3D;79;0.906224;0.347585;71.5917;
Vertical_M3C2 - Cloud_CC#3051;1484;3518.35;2937.51;579.25;M3C2 distance;1484;0.736506;0.264769;1092.98;distance uncertainty;1484;0.867309;0.0796703;1287.09;significant change;1484;0.266173;0.441956;395;STD_cloud2;1484;1.09312;0.16497;1622.19;STD_cloud1;1484;1.07448;0.159728;1594.52;Npoints_cloud2;1484;166.864;21.9824;247626;Npoints_cloud1;1484;17.4272;2.13448;25862;Npoints cloud1 3D;1484;13.2271;1.83748;19629;Npoints cloud2 3D;1484;126.183;19.9346;187256;STD cloud1 3D;1484;0.14012;0.0566526;207.938;STD cloud2 3D;1484;0.0951167;0.0453258;141.153;significant change 3D;1484;1;0;1484;distance uncertainty 3D;1484;0.412007;0.0340816;611.419;M3C2 distance 3D;1484;0.581009;0.118115;862.218;
Vertical_M3C2 - Cloud_CC#3055;37;857.31;620.755;560.506;M3C2 distance;37;0.683166;0.484455;25.2771;distance uncertainty;37;0.68893;0.138301;25.4904;significant change;37;0.432432;0.495414;16;STD_cloud2;37;1.10612;0.202688;40.9263;STD_cloud1;37;1.06932;0.28191;39.5647;Npoints_cloud2;37;134.378;34.0344;4972;Npoints_cloud1;37;64.5676;31.9523;2389;Npoints cloud1 3D;37;48.6486;28.5706;1800;Npoints cloud2 3D;37;104.216;31.7457;3856;STD cloud1 3D;37;0.170582;0.0472569;6.31154;STD cloud2 3D;37;0.212751;0.088548;7.8718;significant change 3D;37;1;0;37;distance uncertainty 3D;37;0.405523;0.0307127;15.0044;M3C2 distance 3D;37;0.471629;0.0866131;17.4503;
Vertical_M3C2 - Cloud_CC#3057;75;1190.82;669.963;561.264;M3C2 distance;75;0.706798;0.233784;53.0099;distance uncertainty;75;0.609515;0.0286689;45.7136;significant change;75;0.68;0.466476;51;STD_cloud2;75;1.01733;0.153986;76.3001;STD_cloud1;75;1.00964;0.119003;75.7232;Npoints_cloud2;75;162.467;12.0702;12185;Npoints_cloud1;75;77.7467;10.4806;5831;Npoints cloud1 3D;75;60.6133;9.82771;4546;Npoints cloud2 3D;75;127.933;12.7125;9595;STD cloud1 3D;75;0.209471;0.053056;15.7103;STD cloud2 3D;75;0.198648;0.0329448;14.8986;significant change 3D;75;1;0;75;distance uncertainty 3D;75;0.39732;0.0131026;29.799;M3C2 distance 3D;75;0.542143;0.0933864;40.6608;
Vertical_M3C2 - Cloud_CC#3058;54;993.747;665.183;562.38;M3C2 distance;54;0.415643;0.288084;22.4447;distance uncertainty;54;0.621175;0.11169;33.5434;significant change;54;0.185185;0.388448;10;STD_cloud2;54;0.91504;0.137373;49.4121;STD_cloud1;54;0.899884;0.167408;48.5937;Npoints_cloud2;54;159.519;37.3828;8614;Npoints_cloud1;54;61.4074;16.97;3316;Npoints cloud1 3D;54;52.8333;13.3593;2853;Npoints cloud2 3D;54;137.889;33.7533;7446;STD cloud1 3D;54;0.186968;0.0597849;10.0963;STD cloud2 3D;54;0.138944;0.0648886;7.50297;significant change 3D;54;1;0;54;distance uncertainty 3D;54;0.38937;0.014917;21.026;M3C2 distance 3D;54;0.426233;0.0308105;23.0166;
Vertical_M3C2 - Cloud_CC#3061;31;1054.87;868.221;559.727;M3C2 distance;31;1.08705;0.388007;33.6984;distance uncertainty;31;0.550936;0.0945543;17.079;significant change;31;0.967742;0.176685;30;STD_cloud2;31;0.800932;0.121776;24.8289;STD_cloud1;31;0.502821;0.258443;15.5875;Npoints_cloud2;31;110.484;33.6317;3425;Npoints_cloud1;31;64.8065;22.1293;2009;Npoints cloud1 3D;31;53.2258;26.1728;1650;Npoints cloud2 3D;31;94.3548;29.7013;2925;STD cloud1 3D;31;0.230369;0.075791;7.14143;STD cloud2 3D;31;0.13894;0.0554266;4.30715;significant change 3D;31;1;0;31;distance uncertainty 3D;31;0.41058;0.0305827;12.728;M3C2 distance 3D;31;0.644439;0.134712;19.9776;
Vertical_M3C2 - Cloud_CC#3069;134;1924.05;1608.61;562.374;M3C2 distance;113;1.48787;0.85938;168.129;distance uncertainty;98;0.794469;0.255183;77.8579;significant change;134;0.574627;0.494399;77;STD_cloud2;134;1.06023;0.207918;142.071;STD_cloud1;113;1.04636;0.471131;118.238;Npoints_cloud2;134;130.56;45.9212;17495;Npoints_cloud1;134;31.3358;28.6372;4199;Npoints cloud1 3D;134;34.8284;20.2228;4667;Npoints cloud2 3D;134;198.127;147.211;26549;STD cloud1 3D;134;0.501025;0.205712;67.1374;STD cloud2 3D;134;0.347136;0.164651;46.5162;significant change 3D;134;1;0;134;distance uncertainty 3D;134;0.534394;0.0995064;71.6088;M3C2 distance 3D;134;1.09721;0.476603;147.026;
Vertical_M3C2 - Cloud_CC#3070;87;1956.5;1616.09;562.764;M3C2 distance;87;0.815413;0.300862;70.941;distance uncertainty;87;0.601345;0.116317;52.317;significant change;87;0.758621;0.42792;66;STD_cloud2;87;1.0049;0.128525;87.4267;STD_cloud1;87;1.02948;0.216616;89.5648;Npoints_cloud2;87;267.69;61.5148;23289;Npoints_cloud1;87;87.1149;29.7381;7579;Npoints cloud1 3D;87;70.2299;23.5204;6110;Npoints cloud2 3D;87;215.494;75.4123;18748;STD cloud1 3D;87;0.250584;0.118359;21.8008;STD cloud2 3D;87;0.128785;0.0579487;11.2043;significant change 3D;87;1;0;87;distance uncertainty 3D;87;0.399606;0.0337978;34.7657;M3C2 distance 3D;87;0.660698;0.176172;57.4807;
Vertical_M3C2 - Cloud_CC#3073;59;1031.63;1682.89;562.839;M3C2 distance;59;0.694638;0.171122;40.9837;distance uncertainty;59;0.777605;0.0540571;45.8787;significant change;59;0.355932;0.478795;21;STD_cloud2;59;0.97324;0.0489818;57.4212;STD_cloud1;59;1.00584;0.121856;59.3447;Npoints_cloud2;59;333.254;10.2768;19662;Npoints_cloud1;59;21.0678;3.01895;1243;Npoints cloud1 3D;59;16.339;2.25952;964;Npoints cloud2 3D;59;263.492;11.55;15546;STD cloud1 3D;59;0.170008;0.0547643;10.0305;STD cloud2 3D;59;0.0822753;0.0285454;4.85424;significant change 3D;59;1;0;59;distance uncertainty 3D;59;0.416929;0.0269911;24.5988;M3C2 distance 3D;59;0.581234;0.0986971;34.2928;
Vertical_M3C2 - Cloud_CC#3074;27;2103.36;2307.02;561.198;M3C2 distance;27;0.790345;0.64336;21.3393;distance uncertainty;23;1.33318;0.231375;30.663;significant change;27;0.148148;0.355247;4;STD_cloud2;27;1.3601;0.253995;36.7226;STD_cloud1;27;1.21053;0.478266;32.6842;Npoints_cloud2;27;142.593;46.7889;3850;Npoints_cloud1;27;7.14815;3.56634;193;Npoints cloud1 3D;27;14.9259;6.94383;403;Npoints cloud2 3D;27;258.111;120.018;6969;STD cloud1 3D;27;0.369119;0.151991;9.9662;STD cloud2 3D;27;0.46429;0.123978;12.5358;significant change 3D;27;1;0;27;distance uncertainty 3D;27;0.533825;0.0519766;14.4133;M3C2 distance 3D;27;0.64482;0.0773755;17.4102;
Vertical_M3C2 - Cloud_CC#3087;36;888.747;946.044;563.271;M3C2 distance;36;0.494905;0.098307;17.8166;distance uncertainty;36;0.593103;0.0173534;21.3517;significant change;36;0.111111;0.31427;4;STD_cloud2;36;1.05165;0.0789524;37.8595;STD_cloud1;36;1.06007;0.102389;38.1624;Npoints_cloud2;36;161.167;6.50854;5802;Npoints_cloud1;36;105.361;12.1978;3793;Npoints cloud1 3D;36;80.6667;8.0657;2904;Npoints cloud2 3D;36;124.611;4.99599;4486;STD cloud1 3D;36;0.199421;0.0586776;7.17915;STD cloud2 3D;36;0.164989;0.0588616;5.93961;significant change 3D;36;1;0;36;distance uncertainty 3D;36;0.385899;0.0166622;13.8924;M3C2 distance 3D;36;0.411297;0.0215598;14.8067;
