Name;Points;meanX;meanY;meanZ;SF#1 name;SF#1 valid values;SF#1 mean;SF#1 std.dev.;SF#1 sum;SF#2 name;SF#2 valid values;SF#2 mean;SF#2 std.dev.;SF#2 sum;SF#3 name;SF#3 valid values;SF#3 mean;SF#3 std.dev.;SF#3 sum;SF#4 name;SF#4 valid values;SF#4 mean;SF#4 std.dev.;SF#4 sum;SF#5 name;SF#5 valid values;SF#5 mean;SF#5 std.dev.;SF#5 sum;SF#6 name;SF#6 valid values;SF#6 mean;SF#6 std.dev.;SF#6 sum;SF#7 name;SF#7 valid values;SF#7 mean;SF#7 std.dev.;SF#7 sum;SF#8 name;SF#8 valid values;SF#8 mean;SF#8 std.dev.;SF#8 sum;SF#9 name;SF#9 valid values;SF#9 mean;SF#9 std.dev.;SF#9 sum;SF#10 name;SF#10 valid values;SF#10 mean;SF#10 std.dev.;SF#10 sum;SF#11 name;SF#11 valid values;SF#11 mean;SF#11 std.dev.;SF#11 sum;SF#12 name;SF#12 valid values;SF#12 mean;SF#12 std.dev.;SF#12 sum;SF#13 name;SF#13 valid values;SF#13 mean;SF#13 std.dev.;SF#13 sum;SF#14 name;SF#14 valid values;SF#14 mean;SF#14 std.dev.;SF#14 sum;
Vertical_M3C2 - Cloud_CC#3568;72;3082.4;2627.09;534.759;M3C2 distance;72;-0.759224;0.526123;-54.6641;distance uncertainty;63;0.873672;0.213379;55.0414;significant change;72;0.277778;0.447903;20;STD_cloud2;72;0.761874;0.20522;54.8549;STD_cloud1;72;0.745662;0.306202;53.6877;Npoints_cloud2;72;67.5139;48.3451;4861;Npoints_cloud1;72;7.58333;2.59674;546;Npoints cloud1 3D;72;10.75;5.93425;774;Npoints cloud2 3D;72;90.2778;57.4109;6500;STD cloud1 3D;72;0.333194;0.148944;23.99;STD cloud2 3D;72;0.2225;0.170168;16.02;significant change 3D;72;1;0;72;distance uncertainty 3D;72;0.553284;0.0890361;39.8365;M3C2 distance 3D;72;-0.740357;0.228613;-53.3057;
Vertical_M3C2 - Cloud_CC#3571;229;3617.66;3029.42;534.926;M3C2 distance;229;-0.530054;0.156739;-121.382;distance uncertainty;229;0.683061;0.0404887;156.421;significant change;229;0.179039;0.383385;41;STD_cloud2;229;0.676499;0.0964367;154.918;STD_cloud1;229;0.673146;0.0881694;154.15;Npoints_cloud2;229;101.638;17.8615;23275;Npoints_cloud1;229;16.7555;1.73621;3837;Npoints cloud1 3D;229;14.7686;1.49925;3382;Npoints cloud2 3D;229;89.083;16.8286;20400;STD cloud1 3D;229;0.139054;0.0279534;31.8433;STD cloud2 3D;229;0.0949817;0.0227405;21.7508;significant change 3D;229;1;0;229;distance uncertainty 3D;229;0.407592;0.0146041;93.3387;M3C2 distance 3D;229;-0.503765;0.0615446;-115.362;
Vertical_M3C2 - Cloud_CC#3572;24;3990.96;3042.64;531.285;M3C2 distance;24;-0.884358;0.593333;-21.2246;distance uncertainty;24;0.88962;0.0781344;21.3509;significant change;24;0.458333;0.498261;11;STD_cloud2;24;0.801676;0.139872;19.2402;STD_cloud1;24;1.01092;0.204658;24.2622;Npoints_cloud2;24;132.708;17.5843;3185;Npoints_cloud1;24;13.5417;2.75347;325;Npoints cloud1 3D;24;10.1667;1.5456;244;Npoints cloud2 3D;24;117.667;18.497;2824;STD cloud1 3D;24;0.222243;0.0676772;5.33384;STD cloud2 3D;24;0.241542;0.0461489;5.79701;significant change 3D;24;1;0;24;distance uncertainty 3D;24;0.478563;0.0419067;11.4855;M3C2 distance 3D;24;-0.577379;0.0912013;-13.8571;
Vertical_M3C2 - Cloud_CC#3577;32;1105.77;710.287;534.871;M3C2 distance;32;-0.666204;0.897261;-21.3185;distance uncertainty;26;0.771397;0.110615;20.0563;significant change;32;0.59375;0.491132;19;STD_cloud2;32;0.998272;0.190599;31.9447;STD_cloud1;32;0.77755;0.321544;24.8816;Npoints_cloud2;32;80.6875;38.1079;2582;Npoints_cloud1;32;20.1875;13.4802;646;Npoints cloud1 3D;32;34.9688;29.3572;1119;Npoints cloud2 3D;32;107.688;52.6358;3446;STD cloud1 3D;32;1.02649;0.700083;32.8478;STD cloud2 3D;32;1.02367;0.332349;32.7574;significant change 3D;32;1;0;32;distance uncertainty 3D;32;0.732948;0.129493;23.4543;M3C2 distance 3D;32;-1.28801;0.799619;-41.2165;
Vertical_M3C2 - Cloud_CC#3585;30;1539.91;890.483;533.97;M3C2 distance;30;-0.568572;0.139363;-17.0571;distance uncertainty;30;0.495607;0.0473567;14.8682;significant change;30;0.766667;0.422953;23;STD_cloud2;30;0.314338;0.0447934;9.43015;STD_cloud1;30;0.416195;0.129742;12.4858;Npoints_cloud2;30;281.833;7.67282;8455;Npoints_cloud1;30;27.5;6.46916;825;Npoints cloud1 3D;30;26.7333;6.38192;802;Npoints cloud2 3D;30;273.2;6.84787;8196;STD cloud1 3D;30;0.332206;0.124526;9.96617;STD cloud2 3D;30;0.0971547;0.0199984;2.91464;significant change 3D;30;1;0;30;distance uncertainty 3D;30;0.461463;0.048351;13.8439;M3C2 distance 3D;30;-0.573755;0.0903585;-17.2126;
Vertical_M3C2 - Cloud_CC#3587;78;995.593;937.901;535.453;M3C2 distance;78;-0.600946;0.155358;-46.8738;distance uncertainty;78;0.488092;0.047081;38.0712;significant change;78;0.730769;0.44356;57;STD_cloud2;78;0.576558;0.138383;44.9715;STD_cloud1;78;0.543605;0.162768;42.4012;Npoints_cloud2;78;217.846;12.91;16992;Npoints_cloud1;78;68.3974;15.9417;5335;Npoints cloud1 3D;78;63.6154;15.9954;4962;Npoints cloud2 3D;78;201.128;19.0918;15688;STD cloud1 3D;78;0.224172;0.0894276;17.4854;STD cloud2 3D;78;0.190644;0.0602227;14.8703;significant change 3D;78;1;0;78;distance uncertainty 3D;78;0.397769;0.0273235;31.026;M3C2 distance 3D;78;-0.564373;0.0994911;-44.0211;
Vertical_M3C2 - Cloud_CC#3592;3097;1071.82;1147.39;583.273;M3C2 distance;3097;-1.75584;1.55446;-5437.82;distance uncertainty;3092;0.63611;0.141034;1966.85;significant change;3097;0.826606;0.378587;2560;STD_cloud2;3097;1.0178;0.40362;3152.12;STD_cloud1;3097;1.00297;0.547796;3106.2;Npoints_cloud2;3097;185.786;48.3306;575379;Npoints_cloud1;3097;65.4282;29.6289;202631;Npoints cloud1 3D;3097;52.3642;27.6762;162172;Npoints cloud2 3D;3097;147.858;58.9344;457916;STD cloud1 3D;3097;0.363687;0.279504;1126.34;STD cloud2 3D;3097;0.163569;0.193997;506.574;significant change 3D;3097;1;0;3097;distance uncertainty 3D;3097;0.444951;0.068412;1378.01;M3C2 distance 3D;3097;-1.36962;0.980999;-4241.71;
Vertical_M3C2 - Cloud_CC#3595;30;1157.68;1392.12;535.305;M3C2 distance;30;-0.500357;0.13948;-15.0107;distance uncertainty;30;0.444648;0.142653;13.3394;significant change;30;0.9;0.3;27;STD_cloud2;30;0.275586;0.304264;8.26759;STD_cloud1;30;0.365952;0.334993;10.9786;Npoints_cloud2;30;156.667;24.4777;4700;Npoints_cloud1;30;78.5333;20.8961;2356;Npoints cloud1 3D;30;75.8667;23.7609;2276;Npoints cloud2 3D;30;151.833;29.6874;4555;STD cloud1 3D;30;0.224214;0.0290088;6.72643;STD cloud2 3D;30;0.0760268;0.0608856;2.2808;significant change 3D;30;1;0;30;distance uncertainty 3D;30;0.39154;0.0278751;11.7462;M3C2 distance 3D;30;-0.467763;0.0577959;-14.0329;
Vertical_M3C2 - Cloud_CC#3596;331;1554.06;1440.53;546.708;M3C2 distance;331;-0.844686;0.708462;-279.591;distance uncertainty;324;0.83838;0.245178;271.635;significant change;331;0.528701;0.499176;175;STD_cloud2;331;1.11998;0.238116;370.714;STD_cloud1;331;0.968539;0.339491;320.586;Npoints_cloud2;331;178.785;72.5841;59178;Npoints_cloud1;331;22.7946;15.3841;7545;Npoints cloud1 3D;331;20.861;13.8561;6905;Npoints cloud2 3D;331;163.677;114.698;54177;STD cloud1 3D;331;0.293725;0.157934;97.2228;STD cloud2 3D;331;0.208267;0.137404;68.9365;significant change 3D;331;1;0;331;distance uncertainty 3D;331;0.482196;0.0758016;159.607;M3C2 distance 3D;331;-0.708171;0.190304;-234.405;
Vertical_M3C2 - Cloud_CC#3599;193;1945.93;1594.66;548.997;M3C2 distance;185;-1.0021;1.00464;-185.389;distance uncertainty;138;0.918182;0.242401;126.709;significant change;193;0.445596;0.497031;86;STD_cloud2;193;1.23037;0.208573;237.462;STD_cloud1;185;0.813218;0.475573;150.445;Npoints_cloud2;193;295.036;146.015;56942;Npoints_cloud1;193;8.47668;6.05593;1636;Npoints cloud1 3D;193;15.342;11.1809;2961;Npoints cloud2 3D;193;480.036;372.571;92647;STD cloud1 3D;193;0.351041;0.22857;67.751;STD cloud2 3D;193;0.292955;0.160627;56.5404;significant change 3D;193;1;0;193;distance uncertainty 3D;193;0.525107;0.100476;101.346;M3C2 distance 3D;193;-0.82298;0.287563;-158.835;
Vertical_M3C2 - Cloud_CC#3603;73;1070.83;1645.64;544.047;M3C2 distance;73;-0.799748;0.870104;-58.3816;distance uncertainty;71;1.04624;0.312285;74.2831;significant change;73;0.493151;0.499953;36;STD_cloud2;73;1.7958;0.39965;131.093;STD_cloud1;73;1.43894;0.683962;105.043;Npoints_cloud2;73;262.904;26.2204;19192;Npoints_cloud1;73;19.2055;9.22468;1402;Npoints cloud1 3D;73;15.9863;8.717;1167;Npoints cloud2 3D;73;196.096;120.601;14315;STD cloud1 3D;73;0.372613;0.152564;27.2007;STD cloud2 3D;73;0.248572;0.105013;18.1458;significant change 3D;73;1;0;73;distance uncertainty 3D;73;0.533263;0.0789255;38.9282;M3C2 distance 3D;73;-0.808206;0.170767;-58.9991;
Vertical_M3C2 - Cloud_CC#3604;98;2185.62;1682.62;540.254;M3C2 distance;98;-0.799919;0.505438;-78.392;distance uncertainty;98;0.636688;0.0698313;62.3954;significant change;98;0.714286;0.451754;70;STD_cloud2;98;1.17902;0.306546;115.544;STD_cloud1;98;1.15007;0.175709;112.707;Npoints_cloud2;98;160.837;33.1526;15762;Npoints_cloud1;98;96.0204;20.9951;9410;Npoints cloud1 3D;98;70.6224;15.4811;6921;Npoints cloud2 3D;98;123.459;28.574;12099;STD cloud1 3D;98;0.182577;0.0448405;17.8926;STD cloud2 3D;98;0.114632;0.0424362;11.2339;significant change 3D;98;1;0;98;distance uncertainty 3D;98;0.382931;0.0135041;37.5273;M3C2 distance 3D;98;-0.538649;0.103288;-52.7876;
Vertical_M3C2 - Cloud_CC#3610;38;2561.92;2224.38;536.568;M3C2 distance;37;-0.76042;0.477536;-28.1356;distance uncertainty;29;0.74398;0.132627;21.5754;significant change;38;0.578947;0.493728;22;STD_cloud2;38;0.783553;0.140489;29.775;STD_cloud1;37;0.561788;0.321019;20.7862;Npoints_cloud2;38;55.4474;11.3594;2107;Npoints_cloud1;38;10.2105;6.25829;388;Npoints cloud1 3D;38;13.9211;6.86479;529;Npoints cloud2 3D;38;81.5263;51.1225;3098;STD cloud1 3D;38;0.465802;0.187444;17.7005;STD cloud2 3D;38;0.475788;0.18144;18.0799;significant change 3D;38;1;0;38;distance uncertainty 3D;38;0.609505;0.0665258;23.1612;M3C2 distance 3D;38;-0.779036;0.186849;-29.6034;
Vertical_M3C2 - Cloud_CC#3611;22;2363.72;2228.49;535.93;M3C2 distance;22;-0.910309;0.369613;-20.0268;distance uncertainty;21;0.946532;0.18893;19.8772;significant change;22;0.454545;0.49793;10;STD_cloud2;22;0.972017;0.171059;21.3844;STD_cloud1;22;0.981892;0.374243;21.6016;Npoints_cloud2;22;57.7273;19.4099;1270;Npoints_cloud1;22;12.1818;3.65111;268;Npoints cloud1 3D;22;11.1818;6.40054;246;Npoints cloud2 3D;22;49.7727;30.1751;1095;STD cloud1 3D;22;0.519138;0.261601;11.421;STD cloud2 3D;22;0.156739;0.140082;3.44826;significant change 3D;22;1;0;22;distance uncertainty 3D;22;0.645798;0.122345;14.2075;M3C2 distance 3D;22;-0.867666;0.287554;-19.0886;
Vertical_M3C2 - Cloud_CC#3614;27;2414.73;2279.98;537.929;M3C2 distance;27;-1.29686;0.406712;-35.0154;distance uncertainty;27;0.843841;0.111539;22.7837;significant change;27;0.925926;0.261891;25;STD_cloud2;27;1.34638;0.121419;36.3523;STD_cloud1;27;1.14604;0.213901;30.9432;Npoints_cloud2;27;356.259;22.7898;9619;Npoints_cloud1;27;22.4074;5.73656;605;Npoints cloud1 3D;27;14.4815;5.29409;391;Npoints cloud2 3D;27;249.259;20.6803;6730;STD cloud1 3D;27;0.273045;0.0843954;7.37221;STD cloud2 3D;27;0.158531;0.0440659;4.28035;significant change 3D;27;1;0;27;distance uncertainty 3D;27;0.476871;0.0311734;12.8755;M3C2 distance 3D;27;-0.783646;0.18382;-21.1585;
Vertical_M3C2 - Cloud_CC#3620;41;3298.68;2521.96;537.443;M3C2 distance;41;-1.51607;0.46592;-62.1588;distance uncertainty;41;0.736083;0.156543;30.1794;significant change;41;1;0;41;STD_cloud2;41;1.12361;0.165392;46.0681;STD_cloud1;41;0.843551;0.360578;34.5856;Npoints_cloud2;41;204.756;39.4782;8395;Npoints_cloud1;41;21.7317;8.19585;891;Npoints cloud1 3D;41;16.0488;7.73005;658;Npoints cloud2 3D;41;168.268;96.1574;6899;STD cloud1 3D;41;0.330252;0.150646;13.5403;STD cloud2 3D;41;0.141685;0.0885967;5.80909;significant change 3D;41;1;0;41;distance uncertainty 3D;41;0.506566;0.0678048;20.7692;M3C2 distance 3D;41;-0.870426;0.290874;-35.6875;
Vertical_M3C2 - Cloud_CC#3622;38;3060.97;2627.19;534.592;M3C2 distance;38;-0.923594;0.779187;-35.0966;distance uncertainty;28;0.717869;0.100176;20.1003;significant change;38;0.394737;0.488794;15;STD_cloud2;38;0.812391;0.184789;30.8709;STD_cloud1;38;0.374085;0.230621;14.2152;Npoints_cloud2;38;67.9474;45.933;2582;Npoints_cloud1;38;6.57895;3.32955;250;Npoints cloud1 3D;38;14.8947;11.4496;566;Npoints cloud2 3D;38;158.842;151.415;6036;STD cloud1 3D;38;0.803296;0.729425;30.5253;STD cloud2 3D;38;0.598478;0.533828;22.7422;significant change 3D;38;1;0;38;distance uncertainty 3D;38;0.749388;0.194787;28.4767;M3C2 distance 3D;38;-1.27111;0.615204;-48.3023;
Vertical_M3C2 - Cloud_CC#3631;124;3737.93;3316.78;539.123;M3C2 distance;124;-0.579907;0.315483;-71.9085;distance uncertainty;124;0.820215;0.0795044;101.707;significant change;124;0.217742;0.412711;27;STD_cloud2;124;1.00576;0.0832222;124.714;STD_cloud1;124;0.950887;0.145028;117.91;Npoints_cloud2;124;242.339;41.0417;30050;Npoints_cloud1;124;16.0806;2.61693;1994;Npoints cloud1 3D;124;12.9839;2.39281;1610;Npoints cloud2 3D;124;190.194;32.9603;23584;STD cloud1 3D;124;0.12126;0.0427896;15.0363;STD cloud2 3D;124;0.104634;0.0263574;12.9746;significant change 3D;124;1;0;124;distance uncertainty 3D;124;0.402245;0.0234545;49.8784;M3C2 distance 3D;124;-0.518996;0.0810367;-64.3556;
Vertical_M3C2 - Cloud_CC#3639;22;1207.03;800.305;537.959;M3C2 distance;22;-0.406341;0.988739;-8.9395;distance uncertainty;22;0.876045;0.106981;19.273;significant change;22;0.5;0.5;11;STD_cloud2;22;1.25782;0.341192;27.6721;STD_cloud1;22;1.20611;0.372955;26.5344;Npoints_cloud2;22;55.5455;14.355;1222;Npoints_cloud1;22;36.1818;13.0893;796;Npoints cloud1 3D;22;23.3182;8.37956;513;Npoints cloud2 3D;22;34.5455;12.1906;760;STD cloud1 3D;22;0.255951;0.055883;5.63093;STD cloud2 3D;22;0.250881;0.0709442;5.51938;significant change 3D;22;1;0;22;distance uncertainty 3D;22;0.477651;0.0327786;10.5083;M3C2 distance 3D;22;-0.626328;0.0999919;-13.7792;
Vertical_M3C2 - Cloud_CC#3641;30;1395.11;830.85;536.222;M3C2 distance;30;-0.699191;0.276146;-20.9757;distance uncertainty;30;0.467979;0.0670887;14.0394;significant change;30;0.8;0.4;24;STD_cloud2;30;0.300135;0.0329105;9.00404;STD_cloud1;30;0.435766;0.160622;13.073;Npoints_cloud2;30;279.3;28.3539;8379;Npoints_cloud1;30;51.9667;18.1631;1559;Npoints cloud1 3D;30;49.8667;18.5504;1496;Npoints cloud2 3D;30;272.467;27.7498;8174;STD cloud1 3D;30;0.405594;0.128744;12.1678;STD cloud2 3D;30;0.103824;0.0212033;3.11472;significant change 3D;30;1;0;30;distance uncertainty 3D;30;0.458315;0.0662624;13.7494;M3C2 distance 3D;30;-0.660287;0.202195;-19.8086;
Vertical_M3C2 - Cloud_CC#3645;924;1602.52;880.03;543.957;M3C2 distance;922;-1.28011;0.531726;-1180.26;distance uncertainty;820;0.630548;0.146036;517.05;significant change;924;0.807359;0.394373;746;STD_cloud2;924;0.60539;0.0967669;559.38;STD_cloud1;922;0.613206;0.26499;565.376;Npoints_cloud2;924;198.394;85.0144;183316;Npoints_cloud1;924;24.8615;17.8667;22972;Npoints cloud1 3D;924;27.8463;16.7706;25730;Npoints cloud2 3D;924;241.69;208.576;223322;STD cloud1 3D;924;0.374719;0.16992;346.24;STD cloud2 3D;924;0.0893055;0.0393444;82.5183;significant change 3D;924;1;0;924;distance uncertainty 3D;924;0.49745;0.0928303;459.644;M3C2 distance 3D;924;-1.2535;0.356829;-1158.23;
Vertical_M3C2 - Cloud_CC#3648;104;2192.88;921.619;536.521;M3C2 distance;104;-0.456209;0.0561862;-47.4458;distance uncertainty;104;0.414439;0.0233208;43.1017;significant change;104;0.769231;0.421325;80;STD_cloud2;104;0.140943;0.0432654;14.658;STD_cloud1;104;0.187796;0.0551793;19.5308;Npoints_cloud2;104;146.49;24.7647;15235;Npoints_cloud1;104;22.6442;3.07883;2355;Npoints cloud1 3D;104;22.5385;2.96753;2344;Npoints cloud2 3D;104;145.577;24.5665;15140;STD cloud1 3D;104;0.148615;0.0334595;15.456;STD cloud2 3D;104;0.0701234;0.0241522;7.29283;significant change 3D;104;1;0;104;distance uncertainty 3D;104;0.396093;0.0145041;41.1936;M3C2 distance 3D;104;-0.458927;0.0465771;-47.7285;
Vertical_M3C2 - Cloud_CC#3661;26;1995.08;1595.04;537.679;M3C2 distance;26;-0.484291;0.415956;-12.5916;distance uncertainty;26;0.756358;0.129279;19.6653;significant change;26;0.269231;0.44356;7;STD_cloud2;26;0.926321;0.13866;24.0843;STD_cloud1;26;0.76202;0.200503;19.8125;Npoints_cloud2;26;66.6538;27.3734;1733;Npoints_cloud1;26;20.9231;5.77743;544;Npoints cloud1 3D;26;19.0385;7.93958;495;Npoints cloud2 3D;26;56.0769;30.4807;1458;STD cloud1 3D;26;0.244302;0.0542634;6.35186;STD cloud2 3D;26;0.107198;0.0392899;2.78715;significant change 3D;26;1;0;26;distance uncertainty 3D;26;0.452351;0.0311663;11.7611;M3C2 distance 3D;26;-0.673663;0.126202;-17.5152;
Vertical_M3C2 - Cloud_CC#3662;22;1258.31;1663.17;536.714;M3C2 distance;22;-0.632287;0.268813;-13.9103;distance uncertainty;22;0.649374;0.126888;14.2862;significant change;22;0.545455;0.49793;12;STD_cloud2;22;0.544896;0.221466;11.9877;STD_cloud1;22;0.637316;0.243582;14.021;Npoints_cloud2;22;99.9545;35.8209;2199;Npoints_cloud1;22;18.9545;3.95977;417;Npoints cloud1 3D;22;17.3636;4.62744;382;Npoints cloud2 3D;22;93.5;36.4502;2057;STD cloud1 3D;22;0.377025;0.086438;8.29454;STD cloud2 3D;22;0.156843;0.0325405;3.45055;significant change 3D;22;1;0;22;distance uncertainty 3D;22;0.516709;0.0396718;11.3676;M3C2 distance 3D;22;-0.644545;0.0762983;-14.18;
Vertical_M3C2 - Cloud_CC#3669;400;2508.97;2092.82;548.783;M3C2 distance;400;-0.692916;0.415549;-277.166;distance uncertainty;370;0.815066;0.23216;301.574;significant change;400;0.32;0.466476;128;STD_cloud2;400;0.799684;0.289071;319.874;STD_cloud1;400;0.698;0.333765;279.2;Npoints_cloud2;400;46.8475;16.2794;18739;Npoints_cloud1;400;12.6275;6.50413;5051;Npoints cloud1 3D;400;13.255;7.26395;5302;Npoints cloud2 3D;400;50.94;33.1328;20376;STD cloud1 3D;400;0.241108;0.140342;96.4431;STD cloud2 3D;400;0.16698;0.113046;66.7921;significant change 3D;400;1;0;400;distance uncertainty 3D;400;0.479311;0.0667231;191.725;M3C2 distance 3D;400;-0.596999;0.136005;-238.8;
Vertical_M3C2 - Cloud_CC#3676;29;3275.24;2387.87;535.484;M3C2 distance;29;-0.498207;0.0674334;-14.448;distance uncertainty;29;0.430007;0.0201233;12.4702;significant change;29;0.827586;0.37774;24;STD_cloud2;29;0.288789;0.0756303;8.37489;STD_cloud1;29;0.296358;0.0774473;8.59438;Npoints_cloud2;29;175.345;9.04501;5085;Npoints_cloud1;29;46.9655;5.04109;1362;Npoints cloud1 3D;29;45.8966;5.48569;1331;Npoints cloud2 3D;29;171.414;8.95782;4971;STD cloud1 3D;29;0.153673;0.0189232;4.4565;STD cloud2 3D;29;0.121597;0.0251688;3.5263;significant change 3D;29;1;0;29;distance uncertainty 3D;29;0.381615;0.00545405;11.0668;M3C2 distance 3D;29;-0.454987;0.0451733;-13.1946;
Vertical_M3C2 - Cloud_CC#3681;412;3036.42;2611.83;542.338;M3C2 distance;412;-0.931371;0.84708;-383.725;distance uncertainty;377;0.871169;0.176661;328.431;significant change;412;0.359223;0.479773;148;STD_cloud2;412;0.818528;0.337498;337.233;STD_cloud1;412;0.699352;0.314924;288.133;Npoints_cloud2;412;66.6675;43.914;27467;Npoints_cloud1;412;9.06311;3.17238;3734;Npoints cloud1 3D;412;11.0097;8.67201;4536;Npoints cloud2 3D;412;75.1117;68.0899;30946;STD cloud1 3D;412;0.441618;0.543657;181.947;STD cloud2 3D;412;0.317802;0.311338;130.934;significant change 3D;412;1;0;412;distance uncertainty 3D;412;0.613639;0.203546;252.819;M3C2 distance 3D;412;-0.97432;0.713898;-401.42;
Vertical_M3C2 - Cloud_CC#3682;343;4145.66;2641.5;543.133;M3C2 distance;343;-0.9428;0.625309;-323.38;distance uncertainty;322;1.01187;0.239769;325.822;significant change;343;0.413994;0.492547;142;STD_cloud2;343;1.03182;0.234288;353.914;STD_cloud1;343;0.955112;0.320539;327.603;Npoints_cloud2;343;151.688;45.0576;52029;Npoints_cloud1;343;8.8688;3.90824;3042;Npoints cloud1 3D;343;11.8863;7.19219;4077;Npoints cloud2 3D;343;202.563;162.446;69479;STD cloud1 3D;343;0.291388;0.117019;99.9462;STD cloud2 3D;343;0.162771;0.0932961;55.8305;significant change 3D;343;1;0;343;distance uncertainty 3D;343;0.512953;0.0665998;175.943;M3C2 distance 3D;343;-0.697843;0.159713;-239.36;
Vertical_M3C2 - Cloud_CC#3683;24;4030.71;2923.39;537.173;M3C2 distance;24;-0.336022;0.326419;-8.06452;distance uncertainty;24;0.793422;0.126772;19.0421;significant change;24;0.0833333;0.276385;2;STD_cloud2;24;0.710442;0.177591;17.0506;STD_cloud1;24;0.807573;0.262248;19.3818;Npoints_cloud2;24;152.583;42.5264;3662;Npoints_cloud1;24;13.1667;3.67045;316;Npoints cloud1 3D;24;11.2083;2.69226;269;Npoints cloud2 3D;24;131.667;45.7809;3160;STD cloud1 3D;24;0.227239;0.0642441;5.45373;STD cloud2 3D;24;0.116479;0.0158547;2.79551;significant change 3D;24;1;0;24;distance uncertainty 3D;24;0.471001;0.0374663;11.304;M3C2 distance 3D;24;-0.607644;0.0658475;-14.5834;
Vertical_M3C2 - Cloud_CC#3686;123;971.938;730.261;542.725;M3C2 distance;122;-1.26302;1.11622;-154.089;distance uncertainty;64;1.15848;0.352619;74.1426;significant change;123;0.341463;0.474201;42;STD_cloud2;123;0.974026;0.388023;119.805;STD_cloud1;122;0.760152;0.481144;92.7386;Npoints_cloud2;123;10.1626;6.95908;1250;Npoints_cloud1;123;11.2114;7.81311;1379;Npoints cloud1 3D;123;28.7724;14.2103;3539;Npoints cloud2 3D;123;34.7073;25.1638;4269;STD cloud1 3D;123;0.714173;0.403356;87.8433;STD cloud2 3D;123;0.694586;0.503047;85.4341;significant change 3D;123;1;0;123;distance uncertainty 3D;123;0.71787;0.161682;88.298;M3C2 distance 3D;123;-1.41272;0.654028;-173.764;
Vertical_M3C2 - Cloud_CC#3692;27;965.654;963.313;541.948;M3C2 distance;27;-1.33161;0.624307;-35.9536;distance uncertainty;27;0.638587;0.115525;17.2418;significant change;27;0.851852;0.355247;23;STD_cloud2;27;0.83955;0.39467;22.6679;STD_cloud1;27;1.10838;0.344697;29.9262;Npoints_cloud2;27;175.815;21.0661;4747;Npoints_cloud1;27;74.1111;25.0826;2001;Npoints cloud1 3D;27;59;24.9117;1593;Npoints cloud2 3D;27;151.704;25.0064;4096;STD cloud1 3D;27;0.725973;0.365711;19.6013;STD cloud2 3D;27;0.27574;0.103756;7.44497;significant change 3D;27;1;0;27;distance uncertainty 3D;27;0.549409;0.0946337;14.834;M3C2 distance 3D;27;-1.03664;0.460804;-27.9893;
Vertical_M3C2 - Cloud_CC#3697;477;1140.52;1365.89;543.192;M3C2 distance;477;-0.496771;0.100569;-236.96;distance uncertainty;477;0.431068;0.0254053;205.619;significant change;477;0.740042;0.438611;353;STD_cloud2;477;0.355961;0.0912643;169.794;STD_cloud1;477;0.384096;0.112182;183.214;Npoints_cloud2;477;197.912;20.3285;94404;Npoints_cloud1;477;80.6373;11.145;38464;Npoints cloud1 3D;477;77.4172;10.6381;36928;Npoints cloud2 3D;477;190.291;19.1159;90769;STD cloud1 3D;477;0.150273;0.0424417;71.6802;STD cloud2 3D;477;0.0766727;0.0206854;36.5729;significant change 3D;477;1;0;477;distance uncertainty 3D;477;0.368654;0.00933577;175.848;M3C2 distance 3D;477;-0.476993;0.0809061;-227.526;
Vertical_M3C2 - Cloud_CC#3705;20;1324.93;1604.45;539.434;M3C2 distance;20;-0.638895;0.264692;-12.7779;distance uncertainty;20;0.751163;0.136148;15.0233;significant change;20;0.4;0.489898;8;STD_cloud2;20;0.721165;0.206259;14.4233;STD_cloud1;20;0.707072;0.188134;14.1414;Npoints_cloud2;20;28.25;10.3821;565;Npoints_cloud1;20;23.4;7.98373;468;Npoints cloud1 3D;20;20.95;8.11465;419;Npoints cloud2 3D;20;23.65;9.81975;473;STD cloud1 3D;20;0.19708;0.0673348;3.94159;STD cloud2 3D;20;0.126691;0.0463351;2.53381;significant change 3D;20;1;0;20;distance uncertainty 3D;20;0.437598;0.017477;8.75196;M3C2 distance 3D;20;-0.574349;0.0765829;-11.487;
Vertical_M3C2 - Cloud_CC#3706;83;1330.92;1616.63;545.328;M3C2 distance;83;-0.901748;0.606292;-74.8451;distance uncertainty;80;1.00844;0.220367;80.6754;significant change;83;0.39759;0.4894;33;STD_cloud2;83;1.07533;0.371659;89.2528;STD_cloud1;83;1.03312;0.358134;85.749;Npoints_cloud2;83;34.5904;14.9763;2871;Npoints_cloud1;83;18.3614;10.6755;1524;Npoints cloud1 3D;83;18.9639;11.5367;1574;Npoints cloud2 3D;83;43.0964;41.7943;3577;STD cloud1 3D;83;0.327276;0.138654;27.1639;STD cloud2 3D;83;0.144479;0.0981734;11.9917;significant change 3D;83;1;0;83;distance uncertainty 3D;83;0.501304;0.0614718;41.6083;M3C2 distance 3D;83;-0.690102;0.225715;-57.2785;
